Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
08703.jpg,77.5,69.5,79.14,78.86,79.29,77.88
08704.jpg,36.89,56.5,55.88,59,40.44,21.75
08705.jpg,52.67,63.38,64.75,66.38,53.44,50.89
08706.jpg,65.13,63.25,72.43,71.43,72.75,68.75
08707.jpg,26.67,49.33,52.57,57.43,35.44,19.89
08708.jpg,34.5,42.88,41.71,38.71,7.71,25.13
08709.jpg,41.63,58.38,78.86,61.57,45.63,24.14
08710.jpg,22.44,35.44,40.88,41.88,27.22,19.11
08711.jpg,18.78,14.22,21.5,20.88,23.67,11.78
08712.jpg,34,34.88,42.14,40.29,17.43,24.25
08713.jpg,59,56.11,62.13,66,58.33,66.63
08714.jpg,55.38,46.22,59,55.88,50.56,50.56
08715.jpg,42.78,23.33,38.25,38.38,47.78,31.67
08716.jpg,72.56,69.56,76.5,80.25,77.11,81.75
08717.jpg,17.38,55.67,63,59.75,21.13,8.25
08718.jpg,39.5,46.38,51.29,52.57,23.14,38.38
08719.jpg,72.6,67.5,81.67,72.78,76.11,76.7
08720.jpg,31.22,57.44,64.75,66,41.89,23.44
08721.jpg,71.5,76.63,86.57,84.43,74.13,77.25
08722.jpg,67.89,68.56,66.56,69.67,62.1,69.89
08723.jpg,32,47.5,44.14,52.57,37.38,19.88
08724.jpg,33,52.2,64,58.78,34.1,24.6
08725.jpg,41,40.38,39.71,40.86,44.25,41.25
08726.jpg,21.89,47.33,56.5,51.13,34.22,14
08727.jpg,45.13,49.63,47.86,46.43,40.38,32.38
08728.jpg,47.13,35.75,62.14,51.43,43.75,47.13
08729.jpg,35.33,51.56,41.63,41.88,40.67,28.44
08730.jpg,60,69.71,64.14,67.29,60.5,59.13
08731.jpg,25.33,37.89,42.5,43.38,35.22,18.22
08732.jpg,33.63,46.25,43.14,54,30.63,24.25
08733.jpg,39.75,54.88,52.14,61.43,39.88,32.25
08734.jpg,34.78,54.22,59.88,57.63,37,25
08735.jpg,32.38,51.75,55.29,59.29,34.88,23
08736.jpg,20.29,49.63,52.86,50.14,17.71,17
08737.jpg,29.9,39.7,51.67,48.33,28.7,23.8
08738.jpg,76,81,79.13,80.38,77.78,79.44
08739.jpg,73.88,69.13,64.57,73.71,79.75,76.75
08740.jpg,41.33,46.89,44.75,56.38,36.11,35
08741.jpg,39.33,42.78,56,56,34.89,29
08742.jpg,71.25,70.38,77.14,79,70.75,74.88
08743.jpg,46.44,28.67,45.63,43.25,53.89,38.75
08744.jpg,41.11,45.33,43.38,42.75,34,27.22
08745.jpg,17.63,20.63,25.14,21.86,21.13,13.25
08746.jpg,49.86,42.86,54.33,55.83,45.43,52.43
08747.jpg,47.71,55.71,53.67,61,46.86,43.29
08748.jpg,57,60.71,62.33,63.5,51.57,50.43
08749.jpg,35.88,45,39.43,44.86,33.5,32.63
08750.jpg,68,60,93.4,85.6,72.14,73.29
08751.jpg,28.5,59.83,56.67,50.33,43.83,26.83
08752.jpg,56.25,35.25,58,52,45.25,52.5
08753.jpg,71.2,65.8,70.8,63.8,60.2,67.4
08754.jpg,71.25,69.75,80,67.5,76,64
08755.jpg,66.4,62.2,60.2,54.4,55.6,64
08756.jpg,16.83,66.5,72.17,52.67,63.67,9.17
08757.jpg,81,78.5,73.25,76.25,86.75,81
08758.jpg,82,86.5,77.75,72.5,86.75,85.25
08759.jpg,73.25,85.75,79.5,74.5,79.25,73.75
08760.jpg,66.25,49.25,63.5,67.5,67.75,66.25
08761.jpg,59.33,72.17,68.17,65.83,64.33,62.67
08762.jpg,43.5,72.33,59.5,65.5,54.17,29.5
08763.jpg,70.25,76.25,69.5,71.25,68.5,68.5
08764.jpg,22,20.5,35.83,23.33,24.83,18.17
08765.jpg,75.5,73.25,77,77.25,78.5,76.75
08766.jpg,62.5,72.75,68.75,64.5,63,68.5
08767.jpg,48,53.5,64,52.25,65.5,54
08768.jpg,69.2,56.6,68.8,65,67.4,74
08769.jpg,89.25,90.75,88,87.25,84.25,87.25
08770.jpg,21,56.75,57.75,49.75,54.25,17.5
08771.jpg,60.75,62,63,62.25,55.25,55.25
08772.jpg,52.75,64.5,54.5,63,60.75,52
08773.jpg,79.5,67.5,76.25,77.75,81,75.25
08774.jpg,73.75,69.75,71.25,70.75,76.5,66.25
08775.jpg,27.8,21.8,52.6,39.4,54,41
08776.jpg,76.25,79.25,72.25,69.5,64,83.75
08777.jpg,32.75,76.5,72.5,67.5,60.5,23.25
08778.jpg,77,69,69.5,75.5,77.5,73
08779.jpg,88.5,81,78.5,84,79.75,79.5
08780.jpg,68.25,66.5,73,70,81.25,61.25
08781.jpg,66.5,77,73,71.25,69,68
08782.jpg,78.75,77,73.75,76.25,81.75,75.75
08783.jpg,55,53.8,63.6,64,59.8,53.2
08784.jpg,79.25,82.25,76.25,78,80,74
08785.jpg,27.25,10,35.25,27.25,30,31
08786.jpg,73.25,77,72,71.75,80.75,80.25
08787.jpg,56,42.25,54.25,48.5,46,57.75
08788.jpg,12,50.5,51.5,47,49.25,9.5
08789.jpg,33.4,55.4,55.4,49,50.4,22.4
08790.jpg,83,83,73.25,74.5,73.5,77.5
08791.jpg,35.25,28.75,49.75,50,57,34
08792.jpg,49.5,58,55,64.25,29.25,46.75
08793.jpg,54.75,38.5,48.75,60.75,64.25,62.5
08794.jpg,89.25,87.5,86.25,88,89.75,87.25
08795.jpg,50,74,66.75,72.5,52.75,34.5
08796.jpg,25.8,29.2,56.2,62.8,49.6,19
08797.jpg,17,36.25,63.75,53,47,16.25
08798.jpg,86.5,80.25,84.25,71.25,90,91.5
08799.jpg,63.8,67.6,81,64.4,65.4,55.8
08800.jpg,76,67,75.5,74.75,73.75,75
08801.jpg,34.4,71.6,60.6,57,50.8,29.4
08802.jpg,84.2,83.8,83.6,81,83.6,82.4
08803.jpg,42.4,30.2,49,46.2,60.6,28.4
08804.jpg,47.4,65.6,55.4,63.4,57.2,31.2
08805.jpg,31.75,63.75,61.25,58,54.25,26.5
08806.jpg,86.25,71.75,84.25,79.5,88.5,91
08807.jpg,47.5,38.25,67,58.5,47,32.5
08808.jpg,87.5,90,86.75,88.5,90.75,91
08809.jpg,72.5,87.75,79,78,67.75,79.5
08810.jpg,39,37,47.25,55.75,40.5,41.25
08811.jpg,65.25,65.25,65.75,61,69.75,77.5
08812.jpg,50.5,59.75,41.75,47.75,53.5,65.5
08813.jpg,74.25,69.5,63,72,62.5,72.5
08814.jpg,87.33,85.17,80.83,82.5,90.17,88.83
08815.jpg,22.75,15.25,38,21.25,32.75,9.75
08816.jpg,51,76.25,73.5,71.25,53.25,32
08817.jpg,51,77,71,64,54.33,30
08818.jpg,43.75,66.25,63.75,60.75,39.75,36.75
08819.jpg,66,53.67,63.33,68,58.67,63.33
08820.jpg,14,11.67,23.33,13.33,16.67,12
08821.jpg,64.33,69.11,79.38,61.22,64.89,55.78
08822.jpg,84.89,83.7,82.8,80.2,81.5,85.22
08823.jpg,62.56,50.67,72.44,60.44,71,67
08824.jpg,83.13,80.25,86.5,80.38,84,84.38
08825.jpg,40,64.11,67.33,61.67,48.56,21.88
08826.jpg,25.33,56.44,56.44,54.11,34.11,17
08827.jpg,33.89,63.22,64.89,65.25,40,17.75
08828.jpg,17.5,48,50.88,47.88,23.63,5.43
08829.jpg,60.5,35.5,61.63,56.75,67,62.13
08830.jpg,36.75,69.43,70.29,69.29,49.13,27
08831.jpg,55.88,58.5,68,63.38,54.13,53.88
08832.jpg,85.89,86.5,85.56,86.33,86,87.44
08833.jpg,43.5,60.7,70.33,59.1,43,29.7
08834.jpg,21.75,30.75,39,33.75,15,10.25
08835.jpg,36.5,46.63,47.25,47.38,36,24.25
08836.jpg,87.56,84.6,85.5,84.5,89,88.3
08837.jpg,38.2,55.89,57,53.5,35,21.1
08838.jpg,60.44,49.78,72.38,58.44,62,65.56
08839.jpg,69,66,73.22,73.22,66.22,63.78
08840.jpg,39.13,57.13,66,56.5,47.63,23.13
08841.jpg,68.88,58.88,67.63,69.13,76.75,68.5
08842.jpg,76.75,76.13,82.29,79.63,81,79.38
08843.jpg,85.71,86.75,86.63,86.5,87.13,85.14
08844.jpg,40.63,50.5,54.38,59,53.38,26.13
08845.jpg,74.56,65.67,73,75.56,79.25,74.44
08846.jpg,68.63,60.63,74.29,69.5,71.63,72.88
08847.jpg,45.38,59.38,66.88,60.25,58.38,33.75
08848.jpg,22.71,25.63,38.63,28.63,20.5,23.88
08849.jpg,44.5,63,65.5,63.5,48.38,22.14
08850.jpg,82.14,73.5,81.13,78.5,79.88,78.13
08851.jpg,78.13,77,77.75,76.25,80.38,78.5
08852.jpg,75.5,71.75,77.57,71,78,72.63
08853.jpg,41.13,64.13,60,57.38,47.13,26.25
08854.jpg,50.13,64.38,64.88,62.5,50.75,36.25
08855.jpg,61.25,72.38,70.38,70.75,67.5,51.13
08856.jpg,66.86,58.63,67.63,66.63,71.29,65.75
08857.jpg,78.22,79.22,79,78.67,80.44,79.78
08858.jpg,73.67,73.44,76.11,77,80.67,73.56
08859.jpg,59.67,61.22,64.11,66.33,54.11,57.33
08860.jpg,71.13,67.75,69.25,73.75,66.88,66.13
08861.jpg,53.56,31.88,57.11,55.89,64,53.22
08862.jpg,35.63,44.13,62.88,50.63,49.75,16.14
08863.jpg,66.13,65.25,71,71.63,69,62.63
08864.jpg,46.11,62.88,71.38,55.44,49.78,32.89
08865.jpg,28.25,44.5,48.13,46.88,18.25,20.5
08866.jpg,69.63,58.11,58.78,66.67,69.89,69.11
08867.jpg,72,71.5,73.3,73.33,77.7,72.33
08868.jpg,48.67,38.33,58.44,53.89,56.44,44.89
08869.jpg,55.75,67.75,69.13,64.25,56.13,39.25
08870.jpg,84.89,82.56,86.38,82,83.78,84.67
08871.jpg,51.75,63,57.38,64.5,43.88,35.14
08872.jpg,85.29,81.88,84.75,81.5,85,80.75
08873.jpg,60.75,51.88,56.88,58.38,65.88,68.63
08874.jpg,64,51.5,56.5,59.38,67.75,66.63
08875.jpg,35.13,33,51,42.88,43.88,26.75
08876.jpg,61.63,48.38,57.13,58.88,67.63,66
08877.jpg,30.5,32.88,45.63,47.88,34.25,22.38
08878.jpg,83.38,80.25,84.86,81.86,83,83.38
08879.jpg,54.71,68.71,71.5,69,62.25,42.75
08880.jpg,86,84.67,86.33,85,86.78,85.33
08881.jpg,90.13,87.5,88,87.13,89,88.13
08882.jpg,74.33,78.56,83.44,80.89,82.78,69.25
08883.jpg,75.22,71.89,76,81.38,77.56,71
08884.jpg,45.67,62.78,64.22,62.22,48,32.67
08885.jpg,70.13,58.75,73.63,66.88,70,69.13
08886.jpg,43.25,54,70.29,52.75,54,29.75
08887.jpg,35.29,45.43,69,52.57,52.14,25.14
08888.jpg,81.63,84.86,81.38,82.25,83.57,78.88
08889.jpg,51.5,66.5,72.5,70.25,25.38,43
08890.jpg,66.29,67.29,71.57,72.14,60.29,62
08891.jpg,11.75,25.75,35.13,23.88,28.5,4.5
08892.jpg,50.75,51.38,59.63,50.88,51.13,52.38
08893.jpg,53.86,59.71,69,61,44.57,43.29
08894.jpg,32.14,33.14,51,37.43,35.57,24.14
08895.jpg,34,27.57,57.43,42.86,38.29,32.86
08896.jpg,24.86,22.29,39.43,37.43,23.71,17
08897.jpg,67.86,65.86,68.67,68.57,66.86,68.86
08898.jpg,48.71,48.86,54.43,49.14,33.86,49.29
08899.jpg,24.5,24.25,31.75,37.13,15.25,21.13
08900.jpg,28.63,39.13,49.75,41.5,31.75,20.75
08901.jpg,36.86,46.71,51,53.29,39.43,26.14
08902.jpg,83.71,83.14,79.57,83.71,77.86,89.33
08903.jpg,36.29,58.57,57.29,48.14,34.57,21
08904.jpg,65.14,77.71,82.43,74.86,61.57,52
08905.jpg,55.57,56.67,57,59.14,49.57,57.43
08906.jpg,47.63,44.75,59.25,50.43,52.5,42
08907.jpg,63.33,63.57,77.14,73.29,63.86,70.71
08908.jpg,37.14,50.86,56.14,54.43,46.14,31
08909.jpg,44.38,60,63.25,60.88,41.13,34.75
08910.jpg,62.14,67.57,69.43,68.29,45.71,54.14
08911.jpg,16.71,34,23.29,27.29,29.14,8.14
08912.jpg,46.57,44,53.86,49.14,52.29,55.57
08913.jpg,28.43,27.71,38,35.43,23.14,22.14
08914.jpg,80.63,76.25,87.5,79.75,74.75,74.25
08915.jpg,45,52,43.43,56.43,17,49.57
08916.jpg,20.13,50.5,41.25,47.5,23.63,15.63
08917.jpg,55.83,50.86,50.86,52.57,43.29,51
08918.jpg,51,41,44.14,50.71,52.43,55
08919.jpg,17.43,20.75,17,22,32.25,17.75
08920.jpg,11,18.38,33.63,22.88,24,4.29
08921.jpg,43.25,44.5,44.63,44,29.88,42.5
08922.jpg,72,75.29,66.57,65.29,73.29,76
08923.jpg,61.71,46.86,68,69.29,63.43,68
08924.jpg,75.86,73.57,79.14,76.14,75.29,81.86
08925.jpg,20.88,15.25,45.63,26.88,23.13,19.5
08926.jpg,24,19.71,46.86,31.43,29.86,19.71
08927.jpg,78.29,80.71,75.71,78.43,75.86,80.14
08928.jpg,48.57,48,53.29,46.43,48.86,48.14
08929.jpg,78.43,78.43,72.86,69.86,75.86,81.33
08930.jpg,24.88,52.25,46.75,45.5,37,11.63
08931.jpg,55.71,46.29,62.67,52.29,67.83,65.14
08932.jpg,2.83,1.83,6.67,2.67,18.5,4.5
08933.jpg,68.83,71.33,66.17,66.5,65.83,74
08934.jpg,41.57,61.57,52.71,52,27.43,39.43
08935.jpg,28.29,33,54,51.13,53.75,24
08936.jpg,73.17,75.17,75.17,75,81,73.67
08937.jpg,32.5,64.33,51.5,59,21.17,17.67
08938.jpg,68.83,61,82.67,69.67,64.17,67.17
08939.jpg,22.25,33.89,34.56,36.67,19.89,25
08940.jpg,14.33,10,19.17,23,28.17,16.67
08941.jpg,49.5,38,48.67,46.83,51,49.33
08942.jpg,21.38,20.75,36,33.25,10.25,19.75
08943.jpg,70.71,76,63.43,67,81.67,74.29
08944.jpg,35.5,56.33,57,49.83,17.5,23.67
08945.jpg,52.33,61.17,62.17,56.83,37.17,46.67
08946.jpg,68,68.33,71.67,76.83,62,65
08947.jpg,78.5,75.83,83.17,82.83,76.17,68.5
08948.jpg,33.33,51.33,51.67,49.33,32.17,15.83
08949.jpg,35.33,55.33,54.5,51.17,34.5,19.5
08950.jpg,46.17,52.33,49.83,51.83,23.5,35.5
08951.jpg,68.83,80.5,57.5,63.67,58.17,71.17
08952.jpg,23.5,45.67,46,53,23,9.17
08953.jpg,63,54,79.17,78.5,63.17,66.5
08954.jpg,53.83,49.83,65.5,60.83,58.67,54
08955.jpg,60.67,71.33,72.83,61.5,52.83,69
08956.jpg,46.83,64.83,51.83,48.17,22,40.5
08957.jpg,67.67,49.5,72.33,77,64,72.17
08958.jpg,62.67,47.67,66.67,68,53.17,61.67
08959.jpg,31.67,68.17,60.83,64.33,33.67,23.33
08960.jpg,36.67,53.5,55.5,51.17,37.5,25.17
08961.jpg,67.86,67,68.86,68.29,68.71,70.14
08962.jpg,56,34.89,52.22,50.44,61.22,55.89
08963.jpg,81.63,80.75,79.5,78.63,76.13,82.25
08964.jpg,35.57,43.57,58,48.29,49.14,21.14
08965.jpg,25.71,45.14,51.14,47.43,45,13.33
08966.jpg,59,34.73,61.73,52.36,67.45,63.45
08967.jpg,73.63,70.5,84.14,74.25,79.43,71.75
08968.jpg,75.38,73.57,77.75,73.63,73.88,68.88
08969.jpg,44.38,53.75,63,66.25,50.25,27.38
08970.jpg,79.14,76.14,75.71,75,74.57,78
08971.jpg,81.75,76.38,72,76.25,82.13,82.63
08972.jpg,70.14,49.63,57.75,59.75,58.13,76
08973.jpg,80.29,81,78.57,78.43,82,76.86
08974.jpg,72.29,76.71,77.71,75.86,68.71,67.71
08975.jpg,36.78,55.56,57,53.44,49.11,17.5
08976.jpg,36.86,43.43,64.57,52,47.43,15.67
08977.jpg,77,71.44,77.67,70.3,77,74.3
08978.jpg,46,57.57,67.57,61.86,50.71,33.86
08979.jpg,37.1,47.2,66.22,58.2,45,34.6
08980.jpg,24.67,63.2,64.3,61.5,46,9.5
08981.jpg,23.33,34.33,41.22,41.33,25.11,10.75
08982.jpg,57.5,66,69.25,68.75,58.13,46.13
08983.jpg,45.89,62,67.25,63.22,56.33,27.67
08984.jpg,68.44,58.22,66.67,69.78,64.11,66
08985.jpg,63.5,51.88,56.25,62.25,65.38,69
08986.jpg,85.38,86.5,84.63,84.75,84,84
08987.jpg,60.88,65.88,65.38,58,58.63,50.5
08988.jpg,77.89,78.78,75.89,74.56,76,76.22
08989.jpg,21.25,19.13,24,17.57,30.13,18.75
08990.jpg,80.25,78.38,80,79.63,75,78.25
08991.jpg,67.88,52.5,64.63,65.13,59.75,61
08992.jpg,71.67,67.89,70.22,69.56,74.22,78.5
08993.jpg,55.88,51.13,66,57.63,55.38,54.25
08994.jpg,26,58.63,69,62.57,47.88,13.5
08995.jpg,16.29,29.14,37.43,30.29,37.71,9.14
08996.jpg,77,71.86,77.43,75.71,74.14,77.43
08997.jpg,57.83,71.43,77.29,72.83,70,50
08998.jpg,47.6,35.7,58.1,49.2,62.4,51.5
08999.jpg,33.63,60,57.88,51.25,54.13,20.25
09000.jpg,66,45.25,63.63,55.88,72.75,62.38
09001.jpg,54.29,38.57,51.86,45.43,51.71,52
09002.jpg,23.17,49.5,47.17,37.67,42,9
09003.jpg,64.57,55,67.14,62.71,60.29,64.29
09004.jpg,81.83,80.83,78.67,77.83,81.67,80.83
09005.jpg,66.33,63.67,68,67.83,61.17,57.17
09006.jpg,44.13,28.38,34.5,32.5,36.25,40.75
09007.jpg,43.43,30.29,35.86,43.71,36.71,46.43
09008.jpg,62.86,37.29,54.14,53.57,63,57.43
09009.jpg,39.33,46.83,58,57.17,51.5,34
09010.jpg,32.17,46.33,54.33,55.67,37.5,13.17
09011.jpg,69.5,59.67,66.83,66.33,60.67,59.67
09012.jpg,63.33,59.17,62.17,59.67,58.67,62
09013.jpg,83.17,80,82.33,78,80.83,80.33
09014.jpg,69.57,62,72.29,68.14,80.83,73.71
09015.jpg,55.5,34.83,55,54,53.5,54.33
09016.jpg,63.71,57.14,70.86,64.14,68.71,64.71
09017.jpg,36.17,35.83,51.5,44.33,41.83,18
09018.jpg,29.5,21.5,42.83,40.83,29.83,10
09019.jpg,75.17,75.83,77,77.67,79,79.17
09020.jpg,52.29,60.14,69.71,66.71,59.71,27
09021.jpg,50.43,46.43,61.71,57.86,48.71,45.86
09022.jpg,71.17,73.5,72.33,72,69.5,64.67
09023.jpg,68.29,60.86,70.5,61.43,63,63.14
09024.jpg,59.67,60.67,60.83,58.17,55.17,61.5
09025.jpg,45.75,64.43,61,60.88,54.13,27.88
09026.jpg,58,46.4,46.8,46,60.4,67.8
09027.jpg,59.83,51.67,59.83,60.5,47.17,47.83
09028.jpg,41.8,50.4,63,53.4,49.4,49.4
09029.jpg,72.75,67.5,69.5,72.75,68,71.25
09030.jpg,76.5,75.75,75,75.75,73.25,76.75
09031.jpg,49.5,60.17,54.5,63.33,43.17,36.83
09032.jpg,6.17,6.33,8.5,7.33,9,8
09033.jpg,5.8,11.2,4.6,8.8,8,5.8
09034.jpg,6.67,11,5.33,9.33,9,6.83
09035.jpg,13.17,10.5,16.17,19.17,8.33,7.33
09036.jpg,17.2,47,28.2,41.4,26.4,9.4
09037.jpg,30.83,54.17,48.5,48.67,32.33,19.5
09038.jpg,35.5,67,66.83,61.83,46,22.33
09039.jpg,41.6,56.8,62,52.4,55.6,35.2
09040.jpg,66,60.6,68.4,59.8,73,68.8
09041.jpg,65.5,69.33,72.5,63.83,63.83,69.83
09042.jpg,76.86,69.43,78.29,80.71,79.14,80.43
09043.jpg,10.33,12.17,15.5,18.33,28.5,15.67
09044.jpg,22.8,54,43.8,45.8,37.8,16.6
09045.jpg,10.43,5.14,13,12.29,21,12
09046.jpg,12.33,12.83,15,14.17,18.17,19.5
09047.jpg,50.86,63.86,65,61.29,52.43,37.29
09048.jpg,58,62.2,63.2,63.4,60.2,48
09049.jpg,78.8,77.6,75.6,76.2,79.6,81.4
09050.jpg,54.2,43.4,59,47.8,67.8,57.2
09051.jpg,34.25,63,54.25,55.38,37.75,30.13
09052.jpg,57.4,61.2,67.2,66.4,62.4,42.2
09053.jpg,70.67,63.17,69,65.5,72.17,69.67
09054.jpg,31,57.4,44.2,42.4,33.8,24.6
09055.jpg,56.2,58.2,59,60.4,65,48.4
09056.jpg,48,42,60.8,49.8,58,46.2
09057.jpg,34.6,64.2,52.2,53.4,31.4,21.4
09058.jpg,35.67,69,61,59.5,36.67,24
09059.jpg,68.17,68.83,69.83,62.67,63,66.17
09060.jpg,14.2,16.4,20.4,16.8,31.6,13.8
09061.jpg,60.83,57.83,58,49.17,65.83,65.5
09062.jpg,17.8,18.2,21.6,24.4,20.8,15
09063.jpg,69.8,61.4,83.4,66.8,80.6,73.4
09064.jpg,86.33,82.33,84,80.33,86.5,84.5
09065.jpg,16.67,63.67,45.17,47.83,42.67,8.33
09066.jpg,60.6,64.2,77.4,69.8,68.2,60.6
09067.jpg,65.8,64.2,79,75,69.8,64.4
09068.jpg,68.13,63.25,67.38,67.38,71.5,70.38
09069.jpg,69.8,70,74,67.4,69,70.6
09070.jpg,51.4,71.6,73,68.6,58.6,38.4
09071.jpg,33,40,47.6,46.6,47.6,26.2
09072.jpg,53.2,55.2,58.6,51.2,57.2,59
09073.jpg,74.6,76.2,73.4,69,75.6,73
09074.jpg,57.5,49.17,57.5,46.33,71.5,60.67
09075.jpg,67.4,59,68.4,62.4,77,71.2
09076.jpg,59.8,64.8,68.6,60.6,56.6,67
09077.jpg,45.6,42.4,53.6,46.2,48.8,50.4
09078.jpg,45.4,38.8,62.4,44.4,51.2,53.2
09079.jpg,14,19.2,27.2,27.4,22.6,9.4
09080.jpg,20.8,22,32.4,27,28.6,18.4
09081.jpg,45.17,35.5,41.67,51,45,49.83
09082.jpg,17.86,45.57,49.29,42,37.71,8.57
09083.jpg,40.6,31.6,53.6,48.6,45,44.6
09084.jpg,57.67,65,57.33,55.83,62.5,63.67
09085.jpg,39.4,65.2,52,49.6,53.6,35.8
09086.jpg,26.5,59,56.5,48.5,45,17.17
09087.jpg,18.2,55.8,60.8,48,37.4,13.8
09088.jpg,66.83,70.17,64.5,60.33,72.5,71.5
09089.jpg,75.67,74.17,72,70.17,72.67,76.17
09090.jpg,43.43,46.71,54.71,51.29,39.57,34
09091.jpg,16,38.2,31.2,34.2,14,8.8
09092.jpg,67.6,65,69.4,68,79.6,67.2
09093.jpg,69.17,62.17,71.5,65.83,72.17,78.67
09094.jpg,37.25,60.75,63.5,53,43.25,25.75
09095.jpg,24.5,16.75,30.25,29.75,35.5,33.5
09096.jpg,68,71.8,73.6,67,64.8,58.2
09097.jpg,78.4,85.2,81.2,75,77.2,76.6
09098.jpg,34.2,54.2,52.6,48.4,43.6,25.4
09099.jpg,46.25,43.25,56.25,49.75,61.5,52.75
09100.jpg,14.67,42.67,39.17,36.83,28.33,9.67
09101.jpg,42,40,47.8,37.4,33.8,38.4
09102.jpg,31,21,32.5,30,27,33
09103.jpg,39.4,26.2,35.2,39.4,28,39.6
09104.jpg,76,77.6,81.2,75,75.4,67
09105.jpg,73.2,75.6,73.8,73.4,68.8,79.4
09106.jpg,57.8,72,71.6,69.8,35.4,44.6
09107.jpg,27.4,63.8,58.8,58.4,16.8,11.4
09108.jpg,44.83,55.67,62.33,62,21.5,29.83
09109.jpg,20.2,11.2,39.2,30,18.6,11.8
09110.jpg,80.2,79,81.4,81.4,67.8,80
09111.jpg,73.43,72,73.14,78.86,60.83,72.57
09112.jpg,64.5,57.6,68.5,63.33,64.83,74.17
09113.jpg,77.4,81.2,74,78.4,73,77.8
09114.jpg,44.8,66.4,64.2,60.2,47.8,28
09115.jpg,79.4,76,85.6,86.2,82.6,76.6
09116.jpg,53.2,63.2,72,69.8,56.4,34.8
09117.jpg,57,57.6,65.4,60,51.8,56.6
09118.jpg,79.2,83.6,78.6,79.6,73.6,80.4
09119.jpg,79.33,83.17,79.5,81.83,80.83,82.17
09120.jpg,34.86,58,58.43,58.57,32.29,25.57
09121.jpg,37.33,58.5,80.5,65,48.17,25.33
09122.jpg,36,44.4,72.4,59.6,25.2,27.2
09123.jpg,35.8,54.2,63.4,58,35,20.2
09124.jpg,76.4,79.6,76.6,75.6,74.4,76.4
09125.jpg,78,79.8,79,77.8,76.6,75.6
09126.jpg,82.8,79.4,80.2,78.2,81.8,82.6
09127.jpg,77.67,75.83,79,80,72.5,82.67
09128.jpg,76.2,66,79.6,80,74.6,81.8
09129.jpg,64,55.4,75.6,72.4,56.2,63.2
09130.jpg,33,63,69.8,56.4,49.2,13.8
09131.jpg,45.4,43.8,53.6,44.6,26,37.2
09132.jpg,13.8,26.8,32.6,21.6,8.2,9.6
09133.jpg,33.67,51.33,60.33,57,34,23.5
09134.jpg,34,49.33,68.5,63,37.5,17.67
09135.jpg,73.2,82.8,82.6,79.2,60.2,67.8
09136.jpg,60,73.2,79.4,74,55,52.8
09137.jpg,48.6,32.8,41.2,35.6,69,54.2
09138.jpg,53.4,66.6,63.6,58.2,31.2,46.6
09139.jpg,28.14,16.57,41.86,33.43,32.71,29.14
09140.jpg,38,47.17,53.5,48,37.5,26.17
09141.jpg,39.57,32.71,39.29,39.57,34.29,41
09142.jpg,24,20,21.17,25.67,40.33,46.17
09143.jpg,75.2,72,80.4,76.2,71,70
09144.jpg,57.2,78.6,81.6,69.8,60.4,42
09145.jpg,75.17,72.67,74.17,73.83,71.5,77
09146.jpg,63,67.8,78.6,76.2,61.4,48.6
09147.jpg,20.33,47.67,45.17,40.17,20.67,7.83
09148.jpg,60.2,49,50.17,50.5,62.17,68.33
09149.jpg,74,76.5,78.33,76.33,72,72.5
09150.jpg,78.8,80.4,80,79.2,77.6,80.4
09151.jpg,59.8,42,53,61.8,59.8,64.2
09152.jpg,63.6,62,73,66.2,57.4,70.8
09153.jpg,65.33,66.83,66,63,59.17,70.83
09154.jpg,47.8,58.8,57.8,54.6,40,32.4
09155.jpg,21,45.67,49.33,43.67,22.17,11.33
09156.jpg,42.4,47.6,61.6,64,40.6,35.4
09157.jpg,37.2,51.4,62,61,38,27.4
09158.jpg,36.4,48,42.6,42,31,24.6
09159.jpg,25.6,28.2,47.6,42.2,20.4,20.4
09160.jpg,44.2,68.8,70,66.2,36.6,29.8
09161.jpg,28.8,24.6,34.8,27.2,10.2,20.4
09162.jpg,61.5,56.75,65.75,58.25,59,53.75
09163.jpg,56,47.25,69,52.25,37.5,49.25
09164.jpg,65,61.25,67.5,63.5,61.75,67.75
09165.jpg,77.5,79.75,77.25,76.5,77.5,80.5
09166.jpg,90.5,88.75,91.75,90.25,87.5,90.75
09167.jpg,39.67,40.17,58,50,29.67,29.17
09168.jpg,33.8,39.6,64.6,39.8,34.4,20.2
09169.jpg,85.5,85.5,88.25,85.75,82.5,82.25
09170.jpg,76.6,75.2,78.8,74.4,77.6,72.2
09171.jpg,14.5,24.08,18.14,24.5,18.07,12.36
09172.jpg,45.45,58.36,59.64,57.27,43.82,34.73
09173.jpg,32.91,43.45,41.73,43.91,26.1,17.09
09174.jpg,69.2,65.44,62,58.7,61.67,55.6
09175.jpg,19.3,42.9,41.9,31.9,29.7,8.67
09176.jpg,26.25,39.67,42,33.67,35,20.25
09177.jpg,62.36,55.91,59.45,57.36,55.55,62.55
09178.jpg,35.6,56.1,50.8,44.8,43.9,17.11
09179.jpg,36.7,49,39,44.7,26.33,14.1
09180.jpg,38.6,55.2,55.8,47.2,49.5,27.8
09181.jpg,20.5,13.78,27.22,16.5,50.67,40.11
09182.jpg,71.89,73.56,74.89,72,76,75.44
09183.jpg,32.78,40.25,56.56,38.67,22.88,17.67
